,cluster_id,depth,latitude,longitude,utc_timestamp
2369,3,11.193,-21.66144,63.98225,1438513283
2370,4,7.23,-22.12028,63.93851,1438528446
2371,1,8.233,-21.15997,63.92463,1438586502
2372,1,6.703,-21.28593,64.05004,1438594037
2373,1,5.011,-21.1813,63.91888,1438608651
2374,2,0.135,-23.02233,63.67037,1438611148
2375,4,9.922,-21.78156,63.96383,1438645028
2376,3,3.519,-21.38477,64.05248,1438665730
2377,3,4.643,-21.39015,64.0517,1438666506
2378,3,3.286,-21.38403,64.05154,1438666741
2379,5,1.256,-22.40661,63.86135,1438667055
2380,1,5.209,-21.20792,64.06274,1438690416
2381,4,8.605,-22.10785,63.90923,1438701737
2382,3,14.08,-21.33568,63.96821,1438720018
2383,3,2.727,-21.65895,63.94413,1438728355
2384,3,3.596,-21.38785,64.09167,1438734098
2385,3,3.883,-21.33935,64.11234,1438757541
2386,1,0.876,-21.09893,64.00388,1438787832
2387,3,7.019,-21.42376,64.05666,1438797434
2388,3,6.634,-21.42733,64.00713,1438808103
2389,1,5.249,-21.17332,63.922,1438821508
2390,0,6.291,-22.94972,63.7107,1438844659
2391,2,9.015,-23.03385,63.73298,1438844942
2392,1,15.285,-21.28417,64.05425,1438848404
2393,4,7.804,-22.00827,63.92057,1438852870
2394,3,6.366,-21.41236,64.04311,1438860760
2395,1,5.1,-21.32268,63.95425,1438862938
2396,4,5.039,-22.03391,63.90216,1438870010
2397,0,7.334,-22.81818,63.79039,1438891319
2398,0,3.746,-22.76593,63.73112,1438892599
2399,0,7.476,-22.83499,63.78555,1438892767
2400,0,7.394,-22.82229,63.78952,1438916928
2401,3,8.025,-21.38623,63.94218,1438969684
2402,2,10.793,-23.51336,63.61189,1438971665
2403,2,7.994,-23.32266,63.65421,1439003328
2404,2,8.588,-23.31622,63.64885,1439003353
2405,0,4.941,-22.66339,63.85123,1439003531
2406,0,6.521,-22.66492,63.8486,1439003564
2407,2,10.609,-23.2964,63.67414,1439005308
2408,3,6.23,-21.5487,63.96947,1439008874
2409,0,0.502,-22.65111,63.85684,1439025253
2410,2,11.058,-23.33211,63.64825,1439026351
2411,2,12.332,-23.37578,63.6601,1439027370
2412,1,7.599,-21.14856,63.9283,1439046139
2413,3,6.616,-21.37044,63.94427,1439062878
2414,1,6.533,-21.19152,63.91426,1439091886
2415,3,6.14,-21.3694,63.94822,1439109939
2416,3,7.284,-21.36403,63.94273,1439136851
2417,1,5.099,-21.25126,64.06472,1439140008
2418,3,6.94,-21.35182,63.95296,1439141224
2419,4,4.761,-22.11167,63.93921,1439144476
2420,3,3.99,-21.39862,64.02679,1439147470
2421,1,5.806,-21.23786,64.06425,1439149631
2422,0,9.146,-23.02002,63.75125,1439159374
2423,1,7.107,-21.25972,64.10853,1439180942
2424,4,7.011,-22.10904,63.92253,1439182176
2425,2,1.171,-23.38961,63.6223,1439188198
2426,2,11.495,-23.41158,63.61836,1439188610
2427,2,10.89,-23.41018,63.61366,1439189406
2428,2,12.799,-23.47474,63.64272,1439190808
2429,1,7.724,-21.23537,64.11591,1439192724
2430,3,4.801,-21.41789,64.03503,1439196142
2431,1,7.954,-21.14517,63.94533,1439207889
2432,0,5.131,-22.68023,63.83905,1439254445
2433,0,4.992,-22.68321,63.83971,1439256335
2434,5,6.761,-22.29007,63.89558,1439261345
2435,0,9.092,-22.72467,63.82723,1439261572
2436,0,5.342,-22.6827,63.83541,1439261621
2437,0,4.748,-22.67618,63.84253,1439261847
2438,0,5.932,-22.68283,63.83279,1439261864
2439,0,1.932,-22.6641,63.85036,1439264206
2440,4,8.095,-21.77682,63.92846,1439272353
2441,2,13.131,-23.23227,63.72644,1439272478
2442,1,5.697,-21.21553,64.02937,1439274389
2443,5,5.2,-22.38933,63.89356,1439280937
2444,5,6.641,-22.24188,63.89996,1439281498
2445,1,6.63,-21.26435,64.11732,1439314723
2446,1,6.647,-21.26554,64.10989,1439314831
2447,1,5.589,-21.26716,64.10564,1439314858
2448,4,4.795,-22.12171,63.93351,1439324785
2449,3,11.096,-21.66175,63.96237,1439337999
2450,1,5.287,-21.32332,63.95174,1439353822
2451,1,5.038,-21.16283,63.9159,1439358418
2452,1,5.419,-21.2704,64.11855,1439364826
2453,4,3.214,-21.98867,63.93195,1439438577
2454,5,6.342,-22.39464,63.87629,1439475215
2455,3,7.297,-21.59127,63.97802,1439539267
2456,5,6.693,-22.28965,63.89114,1439541509
2457,5,6.759,-22.28512,63.89553,1439541622
2458,5,4.517,-22.27684,63.89723,1439541684
2459,1,7.002,-21.32835,63.92342,1439573795
2460,4,6.949,-21.81462,63.93087,1439576329
2461,1,6.741,-21.16584,63.9121,1439581632
2462,2,10.924,-23.48475,63.62398,1439625896
2463,0,4.78,-22.82687,63.79576,1439639378
2464,3,6.925,-21.37611,63.9478,1439678095
2465,0,5.928,-22.6781,63.84043,1439691377
2466,0,4.534,-22.66956,63.84695,1439692390
2467,0,6.701,-22.682,63.83765,1439694678
2468,5,5.068,-22.2603,63.87825,1439696005
2469,1,6.509,-21.22447,64.12292,1439720442
2470,4,3.473,-22.06225,63.88725,1439721712
2471,1,6.759,-21.25489,64.11346,1439727093
2472,5,5.2,-22.46882,63.88195,1439796331
2473,5,6.975,-22.45662,63.89114,1439796333
2474,5,5.459,-22.39574,63.85445,1439829486
2475,4,4.595,-22.05686,63.88881,1439850501
2476,4,4.454,-22.05583,63.88699,1439851080
2477,1,8.225,-21.14689,63.95862,1439851443
2478,4,8.848,-21.9567,63.92083,1439851883
2479,4,7.27,-22.09404,63.94468,1439854132
2480,4,6.679,-21.97321,63.90996,1439879281
2481,4,7.369,-21.98225,63.9151,1439886207
2482,0,8.623,-22.90407,63.7471,1439940293
2483,1,7.959,-21.22702,64.03568,1439954428
2484,3,8.623,-21.62125,64.03446,1439973631
2485,5,2.197,-22.30354,63.89301,1439974051
2486,2,11.285,-23.35071,63.64721,1439998895
2487,1,5.229,-21.18279,63.92142,1440014018
2488,1,5.753,-21.28352,63.95465,1440033732
2489,4,7.715,-21.95122,63.91633,1440037008
2490,2,9.914,-23.27707,63.64272,1440071646
2491,1,2.836,-21.25801,64.05084,1440075929
2492,3,5.214,-21.56582,64.02414,1440096015
2493,3,5.543,-21.5669,64.02583,1440101028
2494,5,7.625,-22.18048,63.87828,1440102610
2495,4,4.628,-22.07034,63.89967,1440106036
2496,5,1.124,-22.20687,63.91908,1440126327
2497,5,6.08,-22.32951,63.88316,1440153446
2498,1,5.29,-21.15389,63.91296,1440176428
2499,4,9.063,-22.06277,63.91927,1440185006
2500,4,8.066,-22.03208,63.9082,1440189676
2501,2,9.001,-23.32762,63.65166,1440212138
2502,3,8.096,-21.67369,64.01553,1440214868
2503,5,8.213,-22.19802,63.9486,1440238594
2504,1,6.717,-21.1599,63.922,1440247222
2505,3,3.347,-21.44266,64.04422,1440251905
2506,1,4.592,-21.15641,64.04084,1440285827
2507,1,0.144,-21.18835,64.02355,1440288312
2508,1,6.215,-21.19872,64.03464,1440288583
2509,3,5.432,-21.38607,64.03938,1440289829
2510,5,3.517,-22.42772,63.84879,1440291186
2511,5,0.982,-22.20354,63.87798,1440294945
2512,5,5.192,-22.16565,63.89044,1440295901
2513,1,6.373,-21.19173,64.01892,1440299950
2514,3,3.621,-21.38186,64.04166,1440338909
2515,1,7.007,-21.17696,63.91472,1440366925
2516,5,3.399,-22.45876,63.84811,1440370449
2517,1,7.243,-21.14443,63.94254,1440385139
2518,2,16.207,-23.29569,63.71981,1440397311
2519,3,6.466,-21.54544,64.03304,1440406396
2520,3,4.842,-21.51608,64.03373,1440407013
2521,3,6.679,-21.56655,64.02159,1440407167
2522,3,5.981,-21.54983,64.03506,1440408099
2523,3,6.521,-21.55011,64.02866,1440411711
2524,3,5.747,-21.55525,64.02971,1440411943
2525,3,5.902,-21.55589,64.02847,1440412323
2526,3,4.82,-21.55143,64.01598,1440413265
2527,3,5.327,-21.55798,64.01688,1440415458
2528,1,6.813,-21.14055,63.96661,1440417945
2529,3,7.569,-21.35942,63.94347,1440431629
2530,1,6.317,-21.29655,63.94745,1440431665
2531,2,10.285,-23.31939,63.67358,1440437490
2532,3,7.104,-21.43647,64.0055,1440446868
2533,1,5.271,-21.14014,64.09127,1440452561
2534,2,11.643,-23.31393,63.65052,1440479740
2535,4,5.45,-22.11093,63.92819,1440513970
2536,5,4.9,-22.23997,63.89222,1440523978
2537,1,2.092,-21.21204,64.03313,1440524851
2538,1,6.412,-21.15393,63.94215,1440545648
2539,5,2.776,-22.14523,63.90171,1440564366
2540,4,4.698,-22.12789,63.89821,1440564801
2541,1,6.475,-21.18014,63.91612,1440593497
2542,5,3.673,-22.42777,63.85254,1440606797
2543,4,8.542,-22.11628,63.93291,1440614552
2544,4,11.152,-22.10348,63.92229,1440614716
2545,4,6.005,-22.11081,63.93996,1440615557
2546,1,7.64,-21.22527,64.12277,1440643045
2547,3,7.027,-21.57125,64.01019,1440644124
2548,4,5.867,-22.11972,63.90174,1440670595
2549,4,3.232,-21.99958,63.91459,1440688902
2550,4,5.301,-21.99415,63.90849,1440688908
2551,4,7.422,-21.98361,63.8889,1440689326
2552,4,1.476,-22.11412,63.92505,1440696351
2553,5,7.182,-22.33694,63.89118,1440702998
2554,3,6.283,-21.35542,64.12549,1440721141
2555,3,6.483,-21.35452,64.12794,1440721172
2556,3,4.031,-21.35027,64.12077,1440721293
2557,3,6.585,-21.35495,64.12796,1440721347
2558,3,3.291,-21.35174,64.1216,1440721367
2559,3,7.348,-21.35434,64.12943,1440721380
2560,1,1.55,-21.31754,64.03461,1440721584
2561,3,6.967,-21.35474,64.1258,1440721867
2562,3,7.398,-21.35198,64.126,1440721947
2563,3,5.74,-21.35711,64.13422,1440721989
2564,3,7.317,-21.35234,64.12746,1440722277
2565,3,7.289,-21.35181,64.12808,1440722797
2566,5,8.659,-22.2587,63.87746,1440723963
2567,0,8.747,-22.95491,63.81612,1440725425
2568,5,7.674,-22.28704,63.88721,1440726095
2569,1,6.852,-21.29971,64.04882,1440726925
2570,3,3.069,-21.35265,64.1207,1440729592
2571,3,8.062,-21.34946,64.12832,1440730328
2572,3,6.596,-21.35762,64.12997,1440730329
2573,1,3.36,-21.23718,64.09834,1440733807
2574,1,4.007,-21.33279,64.0711,1440733822
2575,3,6.587,-21.3553,64.13033,1440734113
2576,3,6.673,-21.35456,64.12993,1440734127
2577,3,5.356,-21.34978,64.1207,1440735668
2578,3,3.749,-21.3552,64.12144,1440735748
2579,3,2.785,-21.35586,64.12066,1440735759
2580,3,7.867,-21.34847,64.12639,1440737877
2581,3,4.723,-21.34736,64.11889,1440737908
2582,3,3.925,-21.35677,64.12509,1440737920
2583,5,7.223,-22.25037,63.87371,1440738173
2584,3,4.957,-21.42842,64.06213,1440738184
2585,3,1.429,-21.34835,64.11415,1440738946
2586,5,9.419,-22.25549,63.884,1440739160
2587,3,4.081,-21.35265,64.11909,1440739371
2588,5,9.301,-22.25519,63.87583,1440741293
2589,3,6.849,-21.35505,64.12809,1440741693
2590,5,9.773,-22.25635,63.88811,1440745114
2591,3,6.783,-21.42894,64.01643,1440751323
2592,5,7.801,-22.25304,63.88353,1440751532
2593,5,5.725,-22.23984,63.88197,1440785240
2594,5,11.024,-22.22153,63.87518,1440789586
2595,5,5.576,-22.25685,63.86741,1440791581
2596,5,4.76,-22.24258,63.88182,1440794752
2597,0,1.144,-22.6776,63.81756,1440796882
2598,5,6.433,-22.2491,63.87465,1440799688
2599,5,5.429,-22.23774,63.88309,1440799920
2600,5,5.959,-22.25213,63.8674,1440801473
2601,5,1.425,-22.24942,63.87894,1440811720
2602,5,6.758,-22.24377,63.8705,1440813716
2603,5,5.383,-22.23007,63.88504,1440816616
2604,5,6.505,-22.24427,63.86907,1440816941
2605,1,5.584,-21.24928,64.02911,1440822698
2606,1,5.558,-21.1578,63.91955,1440823824
2607,5,4.053,-22.24534,63.87737,1440823850
2608,5,5.813,-22.24203,63.88012,1440842745
2609,5,5.759,-22.24093,63.87991,1440846070
2610,4,9.667,-21.73255,63.95575,1440853483
2611,4,9.907,-21.73401,63.95387,1440854461
2612,4,4.903,-22.09823,63.92051,1440871953
2613,0,7.168,-22.66595,63.85147,1440875174
2614,0,7.921,-22.66992,63.84508,1440875269
2615,1,4.619,-21.15427,64.03993,1440879317
2616,5,5.581,-22.23952,63.87967,1440880564
2617,5,4.766,-22.24224,63.87496,1440880566
2618,3,7.108,-21.35521,64.12405,1440882221
2619,3,6.819,-21.35714,64.12579,1440882323
2620,3,4.835,-21.36095,64.12279,1440882565
2621,3,6.673,-21.35624,64.12299,1440882898
2622,5,4.88,-22.23912,63.88018,1440883033
2623,5,7.29,-22.23514,63.88048,1440884304
2624,5,3.128,-22.23866,63.88349,1440890369
2625,5,8.389,-22.23196,63.87919,1440891557
2626,3,6.827,-21.35433,64.12455,1440895674
2627,1,4.443,-21.14187,64.06273,1440906472
2628,5,6.919,-22.23908,63.88183,1440912421
2629,5,1.844,-22.25065,63.88052,1440914185
2630,5,5.451,-22.23846,63.881,1440915312
2631,5,5.432,-22.24677,63.87657,1440915346
2632,5,5.553,-22.23338,63.88214,1440920072
2633,5,6.864,-22.24158,63.86942,1440921248
2634,5,7.359,-22.23653,63.87553,1440921250
2635,5,6.527,-22.23926,63.87638,1440921255
2636,5,10.855,-22.24168,63.86639,1440921987
2637,5,5.093,-22.23355,63.8821,1440923144
2638,5,5.191,-22.23285,63.8851,1440924216
2639,5,5.873,-22.2299,63.88428,1440924251
2640,1,1.224,-21.15022,63.8985,1440925378
2641,0,10.027,-22.97652,63.78984,1440931995
2642,5,1.529,-22.14546,63.89165,1440934142
2643,4,5.271,-22.03419,63.89034,1440946291
2644,2,14.089,-23.22063,63.7204,1440953547
2645,3,9.065,-21.53654,63.9499,1440953561
2646,5,2.766,-22.27135,63.86134,1440956576
2647,5,2.747,-22.23829,63.88493,1440956646
2648,0,8.485,-22.88054,63.77089,1440963432
2649,0,7.696,-22.8763,63.76783,1440965937
2650,5,5.029,-22.24282,63.87883,1440971623
2651,5,6.454,-22.2476,63.86854,1440972706
2652,4,0.171,-22.08906,63.93306,1440975697
2653,1,7.314,-21.08329,64.14157,1440979606
2654,5,8.51,-22.23524,63.88514,1440985653
2655,5,3.863,-22.42708,63.85443,1440986937
2656,3,7.44,-21.35296,63.94481,1441000440
2657,1,5.518,-21.17139,64.0601,1441002203
2658,1,6.863,-21.14857,63.92673,1441013720
2659,1,3.519,-21.24197,64.05047,1441015703
2660,1,4.699,-21.1591,64.02978,1441030129
2661,4,5.259,-21.99206,63.9236,1441033249
2662,4,5.849,-21.99329,63.91998,1441034176
2663,4,7.82,-22.01119,63.91663,1441037092
2664,5,5.775,-22.40271,63.84115,1441049735
2665,0,4.126,-22.76192,63.87111,1441051817
2666,5,7.586,-22.30202,63.89706,1441061616
2667,3,3.73,-21.38586,64.0391,1441063127
2668,3,5.955,-21.39488,64.03659,1441063245
2669,3,5.563,-21.51294,64.00683,1441070460
2670,3,7.953,-21.59191,63.97847,1441071394
2671,1,6.814,-21.28752,63.92706,1441079916
2672,3,4.536,-21.39064,64.04275,1441089389
2673,3,7.271,-21.62064,63.69622,1441092394
2674,0,5.351,-22.6803,63.7917,1441097612
2675,0,4.887,-22.64606,63.79693,1441106069
2676,1,6.522,-21.14634,64.07115,1441126428
2677,5,4.587,-22.2333,63.88431,1441147839
2678,1,5.519,-21.28847,63.98014,1441147872
2679,5,6.753,-22.23999,63.87342,1441151593
2680,1,6.192,-21.16657,63.93011,1441158060
2681,1,5.905,-21.14885,64.06005,1441175398
2682,0,5.512,-22.63682,63.80507,1441183336
2683,3,5.658,-21.42488,64.01687,1441183791
2684,3,2.915,-21.4065,64.0211,1441189953
2685,0,9.146,-23.00259,63.75667,1441216644
2686,0,9.594,-23.02174,63.74745,1441216682
2687,0,5.712,-22.93008,63.7118,1441217322
2688,0,10.147,-22.95374,63.75936,1441217567
2689,0,8.579,-23.01517,63.75031,1441222951
2690,0,9.864,-23.00571,63.75533,1441230608
2691,5,1.898,-22.39226,63.85722,1441238832
2692,3,7.319,-21.54913,63.9734,1441241964
2693,4,9.313,-21.7614,63.9371,1441243845
2694,4,9.058,-21.91486,63.91214,1441249363
2695,5,2.215,-22.47255,63.87047,1441254345
2696,3,7.713,-21.59663,63.98014,1441256119
2697,3,8.496,-21.58097,63.98965,1441257540
2698,3,8.1,-21.61241,63.97524,1441257552
2699,3,8.914,-21.60786,63.98309,1441257645
2700,3,6.971,-21.59932,63.97558,1441257729
2701,3,8.171,-21.5954,63.98218,1441258623
2702,5,2.673,-22.4768,63.87347,1441304053
2703,4,4.543,-22.08596,63.8793,1441324269
2704,3,5.984,-21.34527,63.94294,1441341345
2705,4,4.876,-22.07211,63.89692,1441367196
2706,4,4.169,-22.06918,63.89378,1441367341
2707,4,4.414,-22.0696,63.89088,1441367464
2708,4,4.201,-22.06878,63.89701,1441367902
2709,4,4.172,-22.07618,63.89251,1441368182
2710,4,4.039,-22.07248,63.89469,1441368983
2711,1,4.891,-21.24427,64.11535,1441404706
2712,0,8.645,-22.96567,63.81518,1441408154
2713,4,4.393,-22.10941,63.89259,1441416322
2714,4,5.048,-22.10565,63.89006,1441416373
2715,4,8.595,-22.07221,63.85961,1441417170
2716,4,4.999,-22.09262,63.8829,1441462247
2717,4,7.505,-22.00384,63.9157,1441480287
2718,0,10.63,-22.99031,63.76036,1441515751
2719,0,10.453,-22.95889,63.76148,1441516795
2720,0,0.135,-22.96852,63.7701,1441527275
2721,0,8.493,-22.92889,63.7544,1441528147
2722,1,5.841,-21.168,63.9143,1441545735
2723,1,4.7,-21.23355,64.04913,1441570517
2724,1,5.189,-21.24473,64.05114,1441573557
2725,1,5.271,-21.24374,64.05088,1441573687
2726,1,4.705,-21.24902,64.04824,1441573776
2727,1,5.187,-21.23751,64.05078,1441574706
2728,4,6.981,-21.99461,63.91562,1441579228
2729,4,6.585,-21.78621,63.95974,1441678491
2730,3,8.489,-21.39177,63.94168,1441695518
2731,1,4.614,-21.24254,64.04865,1441900952
2732,2,6.842,-23.26628,63.64791,1441904592
2733,1,5.619,-21.26396,64.05412,1441910933
2734,1,5.907,-21.16006,63.99222,1441911500
2735,1,5.308,-21.2625,64.10835,1441921054
2736,2,6.555,-23.34265,63.67418,1441923448
2737,3,6.63,-21.43209,64.00797,1441926640
2738,3,7.014,-21.34668,63.95079,1441968225
2739,3,4.007,-21.34961,64.12428,1441974260
2740,5,4.984,-22.51869,63.85892,1441975619
2741,5,3.177,-22.50146,63.8442,1441975718
2742,2,9.327,-23.30947,63.66884,1441979666
2743,2,6.787,-23.2522,63.61765,1441979676
2744,4,3.715,-22.09965,63.88242,1442005782
2745,4,3.456,-22.08027,63.90019,1442008003
2746,4,3.997,-22.07254,63.89267,1442015658
2747,4,3.188,-22.06947,63.90448,1442020401
2748,2,9.466,-23.3027,63.6352,1442039847
2749,3,5.452,-21.39161,64.04075,1442040113
2750,1,3.709,-21.15813,64.0239,1442054301
2751,4,4.402,-21.995,63.90738,1442063519
2752,3,2.762,-21.37907,64.04251,1442096472
2753,3,7.591,-21.53706,63.96532,1442132185
2754,5,4.761,-22.44107,63.87461,1442135064
2755,3,3.724,-21.42407,64.0191,1442144712
2756,3,7.888,-21.42483,63.9329,1442181753
2757,3,5.535,-21.34165,63.94598,1442191270
2758,3,6.691,-21.35339,64.12447,1442201156
2759,3,3.07,-21.36248,64.12099,1442201581
2760,3,4.475,-21.35851,64.12323,1442201936
2761,1,5.438,-21.12007,64.03772,1442202457
2762,3,7.818,-21.3977,63.94344,1442215222
2763,3,6.94,-21.34958,64.12365,1442221346
2764,4,5.075,-22.03875,63.89645,1442222037
2765,3,3.738,-21.35717,64.12089,1442223791
2766,3,1.053,-21.71142,63.94727,1442239783
2767,1,3.762,-21.25459,63.9305,1442241844
2768,3,6.581,-21.36835,63.94883,1442246682
2769,4,5.118,-22.0908,63.92302,1442253735
2770,4,2.816,-22.09374,63.93121,1442254177
2771,4,7.005,-22.08273,63.90575,1442254198
2772,4,5.463,-22.08336,63.91961,1442256357
2773,4,6.985,-22.0868,63.90951,1442260801
2774,4,7.042,-22.0824,63.90844,1442263081
2775,4,4.155,-22.08724,63.92375,1442267564
2776,1,4.193,-21.18597,63.90453,1442280160
2777,1,1.812,-21.18435,63.89417,1442280314
2778,4,5.459,-22.08839,63.9176,1442289503
2779,0,5.724,-22.63183,63.84489,1442294405
2780,4,7.252,-22.0029,63.91945,1442296246
2781,3,3.43,-21.38214,64.0421,1442303866
2782,1,5.317,-21.24353,64.11424,1442311986
2783,3,5.584,-21.43764,64.01234,1442329442
2784,4,6.677,-22.09598,63.92255,1442363857
2785,1,7.706,-21.15247,63.94881,1442389780
2786,5,6.552,-22.30173,63.88678,1442393023
2787,4,6.366,-22.10818,63.94545,1442431290
2788,4,8.134,-22.1092,63.9329,1442431495
2789,4,8.824,-22.11193,63.93101,1442431598
2790,4,8.609,-22.11133,63.93082,1442431611
2791,4,6.497,-22.10914,63.93802,1442431648
2792,3,6.009,-21.5216,64.00535,1442434740
2793,4,6.55,-22.10861,63.92543,1442475893
2794,4,6.084,-22.10602,63.92788,1442483515
2795,4,6.321,-22.1023,63.93062,1442483521
2796,4,5.837,-22.09139,63.88639,1442484095
2797,4,3.931,-22.06177,63.90134,1442492646
2798,0,1.975,-22.6476,63.84983,1442493569
2799,0,1.918,-22.64852,63.84833,1442493578
2800,0,4.595,-22.66517,63.83889,1442493614
2801,0,4.92,-22.66253,63.83727,1442493827
2802,0,4.631,-22.6627,63.83903,1442494741
2803,4,7.825,-22.00234,63.90789,1442499808
2804,0,5.058,-22.65945,63.84843,1442501925
2805,3,5.965,-21.42039,63.93799,1442504078
2806,3,7.363,-21.4238,63.94676,1442504992
2807,3,2.716,-21.35671,64.12094,1442506296
2808,3,7.076,-21.5087,64.00771,1442509542
2809,3,5.307,-21.50111,64.00842,1442517629
2810,3,3.54,-21.35445,64.12132,1442523320
2811,1,4.574,-21.2443,64.11515,1442528499
2812,3,7.061,-21.53688,64.02216,1442530594
2813,4,4.081,-22.00879,63.88174,1442566755
2814,4,4.874,-22.02234,63.8838,1442569691
2815,1,2.736,-21.14647,64.05692,1442576750
2816,3,2.917,-21.35463,64.12219,1442580474
2817,1,5.497,-21.23703,64.12303,1442606693
2818,4,7.578,-22.00171,63.91345,1442620232
2819,1,4.801,-21.25709,64.05372,1442640148
2820,5,7.609,-22.23217,63.88176,1442659297
2821,5,8.06,-22.23177,63.87914,1442659359
2822,5,5.155,-22.24173,63.88513,1442659513
2823,5,6.496,-22.23836,63.88264,1442659533
2824,5,6.992,-22.23802,63.88403,1442659707
2825,5,5.362,-22.24408,63.88133,1442660378
2826,5,7.212,-22.2294,63.88983,1442660422
2827,5,6.772,-22.23144,63.88959,1442662321
2828,5,6.442,-22.23908,63.88242,1442673566
2829,5,6.602,-22.23757,63.87815,1442674078
2830,5,5.935,-22.23384,63.88693,1442674113
2831,5,6.52,-22.22916,63.89037,1442674185
2832,5,3.647,-22.25947,63.87177,1442674312
2833,5,6.555,-22.22949,63.89233,1442674320
2834,5,6.834,-22.23413,63.88796,1442674644
2835,5,3.894,-22.25033,63.88108,1442674802
2836,5,7.369,-22.22528,63.8918,1442674884
2837,5,7.286,-22.22121,63.8912,1442675063
2838,5,7.368,-22.2502,63.86945,1442675599
2839,5,6.461,-22.22731,63.89679,1442676229
2840,5,7.226,-22.23088,63.88626,1442676235
2841,5,4.725,-22.24879,63.8764,1442676283
2842,5,7.302,-22.24238,63.87777,1442676350
2843,5,1.144,-22.26101,63.87328,1442676593
2844,5,6.5,-22.24155,63.87618,1442676675
2845,5,2.822,-22.24856,63.87394,1442676932
2846,5,2.438,-22.25987,63.87424,1442676997
2847,5,1.812,-22.41798,63.85698,1442692217
2848,1,10.211,-21.15129,64.04889,1442707720
2849,5,5.35,-22.21684,63.90924,1442722813
2850,5,4.976,-22.22165,63.90305,1442725210
2851,5,6.619,-22.21376,63.90585,1442725238
2852,5,7.493,-22.22803,63.89469,1442728876
2853,5,7.303,-22.22746,63.89315,1442728886
2854,5,6.985,-22.22591,63.90006,1442728914
2855,5,7.487,-22.23085,63.89114,1442728933
2856,5,6.48,-22.2107,63.90792,1442729033
2857,5,6.132,-22.2211,63.90128,1442730306
2858,3,4.097,-21.62837,63.88089,1442755821
2859,5,9.629,-22.24725,63.95242,1442764565
2860,5,5.603,-22.24277,63.8819,1442768288
